3  listening on:  130.127.134.101:3001
3  sending request vote to the follower  4
3  sending request vote to the follower  2
3  sending request vote to the follower  0
3  sending request vote to the follower  1
Commit quorum changed successfully!, time:  1692690370338875443  commit quorum:  [0]
[0]  Meets Latency req:  false  EWMA:  map[0:Id: 0, EWMA: 56485773.336345 1:Id: 1, EWMA: 56417489.832537 2:Id: 2, EWMA: 27119380.112481 4:Id: 4, EWMA: 449854.877943]
3  Leader changing commit quorum:  [4]  time:  1692690374311040830
3  Leader changing EWMA Map:  map[0:Id: 0, EWMA: 56485773.336345 1:Id: 1, EWMA: 56417489.832537 2:Id: 2, EWMA: 27119380.112481 4:Id: 4, EWMA: 449854.877943]
Commit quorum changed successfully!, time:  1692690374338582608  commit quorum:  [4]
2023-08-22 07:46:29.882900399 +0000 UTC m=+34.642386246 ,  2023-08-22 07:46:29.885820612 +0000 UTC m=+34.645306408 ,  2920012
2023-08-22 07:46:29.882989908 +0000 UTC m=+34.642475704 ,  2023-08-22 07:46:29.885832124 +0000 UTC m=+34.645317930 ,  2842176
2023-08-22 07:46:29.882899077 +0000 UTC m=+34.642384893 ,  2023-08-22 07:46:29.885839377 +0000 UTC m=+34.645325173 ,  2940230
2023-08-22 07:46:29.883012801 +0000 UTC m=+34.642498627 ,  2023-08-22 07:46:29.88584091 +0000 UTC m=+34.645326716 ,  2828029
2023-08-22 07:46:29.882808907 +0000 UTC m=+34.642294733 ,  2023-08-22 07:46:29.885755319 +0000 UTC m=+34.645241125 ,  2946342
2023-08-22 07:46:29.882792196 +0000 UTC m=+34.642278022 ,  2023-08-22 07:46:29.88574496 +0000 UTC m=+34.645230756 ,  2952683
2023-08-22 07:46:29.882834545 +0000 UTC m=+34.642320361 ,  2023-08-22 07:46:29.885777501 +0000 UTC m=+34.645263297 ,  2942896
2023-08-22 07:46:29.883092742 +0000 UTC m=+34.642578568 ,  2023-08-22 07:46:29.885878231 +0000 UTC m=+34.645364027 ,  2785419
2023-08-22 07:46:29.882841508 +0000 UTC m=+34.642327335 ,  2023-08-22 07:46:29.885833637 +0000 UTC m=+34.645319433 ,  2992048
2023-08-22 07:46:29.882901722 +0000 UTC m=+34.642387518 ,  2023-08-22 07:46:29.885893089 +0000 UTC m=+34.645378885 ,  2991327
2023-08-22 07:46:29.882876154 +0000 UTC m=+34.642361950 ,  2023-08-22 07:46:29.885784324 +0000 UTC m=+34.645270120 ,  2908120
2023-08-22 07:46:29.882850696 +0000 UTC m=+34.642336522 ,  2023-08-22 07:46:29.885827455 +0000 UTC m=+34.645313251 ,  2976669
2023-08-22 07:46:29.883023962 +0000 UTC m=+34.642509788 ,  2023-08-22 07:46:29.885941009 +0000 UTC m=+34.645426815 ,  2916977
2023-08-22 07:46:29.882972155 +0000 UTC m=+34.642457961 ,  2023-08-22 07:46:29.885818508 +0000 UTC m=+34.645304314 ,  2846283
2023-08-22 07:46:29.883292208 +0000 UTC m=+34.642778034 ,  2023-08-22 07:46:29.885965806 +0000 UTC m=+34.645451602 ,  2673518
2023-08-22 07:46:29.883039361 +0000 UTC m=+34.642525217 ,  2023-08-22 07:46:29.885974622 +0000 UTC m=+34.645460428 ,  2935151
2023-08-22 07:46:29.883114463 +0000 UTC m=+34.642600269 ,  2023-08-22 07:46:29.885878241 +0000 UTC m=+34.645364037 ,  2763718
2023-08-22 07:46:29.883341881 +0000 UTC m=+34.642827687 ,  2023-08-22 07:46:29.885999209 +0000 UTC m=+34.645485005 ,  2657268
2023-08-22 07:46:29.882854613 +0000 UTC m=+34.642340429 ,  2023-08-22 07:46:29.885789984 +0000 UTC m=+34.645275790 ,  2935311
2023-08-22 07:46:29.883073395 +0000 UTC m=+34.642559211 ,  2023-08-22 07:46:29.885871829 +0000 UTC m=+34.645357625 ,  2798353
2023-08-22 07:46:29.882915508 +0000 UTC m=+34.642401334 ,  2023-08-22 07:46:29.885958091 +0000 UTC m=+34.645443887 ,  3042503
2023-08-22 07:46:29.883084226 +0000 UTC m=+34.642570062 ,  2023-08-22 07:46:29.885868973 +0000 UTC m=+34.645354769 ,  2784647
2023-08-22 07:46:29.882977795 +0000 UTC m=+34.642463692 ,  2023-08-22 07:46:29.885826894 +0000 UTC m=+34.645312690 ,  2848948
2023-08-22 07:46:29.883115405 +0000 UTC m=+34.642601231 ,  2023-08-22 07:46:29.885927003 +0000 UTC m=+34.645412809 ,  2811528
2023-08-22 07:46:29.884764582 +0000 UTC m=+34.644250378 ,  2023-08-22 07:46:29.885995331 +0000 UTC m=+34.645481157 ,  1230469
2023-08-22 07:46:29.884829825 +0000 UTC m=+34.644315621 ,  2023-08-22 07:46:29.898184259 +0000 UTC m=+34.657670065 ,  13354043
2023-08-22 07:46:29.884925285 +0000 UTC m=+34.644411081 ,  2023-08-22 07:46:29.89821115 +0000 UTC m=+34.657696946 ,  13285694
2023-08-22 07:46:29.884951585 +0000 UTC m=+34.644437381 ,  2023-08-22 07:46:29.898228663 +0000 UTC m=+34.657714459 ,  13276737
2023-08-22 07:46:29.884892503 +0000 UTC m=+34.644378299 ,  2023-08-22 07:46:29.898177466 +0000 UTC m=+34.657663262 ,  13284893
2023-08-22 07:46:29.884903283 +0000 UTC m=+34.644389080 ,  2023-08-22 07:46:29.898209777 +0000 UTC m=+34.657695583 ,  13306152
2023-08-22 07:46:29.884946395 +0000 UTC m=+34.644432191 ,  2023-08-22 07:46:29.898240024 +0000 UTC m=+34.657725830 ,  13293469
2023-08-22 07:46:29.914417968 +0000 UTC m=+34.673903784 ,  2023-08-22 07:46:29.917357427 +0000 UTC m=+34.676843233 ,  2939359
2023-08-22 07:46:29.914460729 +0000 UTC m=+34.673946535 ,  2023-08-22 07:46:29.917355002 +0000 UTC m=+34.676840798 ,  2894203
2023-08-22 07:46:29.914485004 +0000 UTC m=+34.673970820 ,  2023-08-22 07:46:29.917385399 +0000 UTC m=+34.676871206 ,  2900285
2023-08-22 07:46:29.914513638 +0000 UTC m=+34.673999444 ,  2023-08-22 07:46:29.917424022 +0000 UTC m=+34.676909818 ,  2910324
2023-08-22 07:46:29.914497808 +0000 UTC m=+34.673983624 ,  2023-08-22 07:46:29.917434462 +0000 UTC m=+34.676920268 ,  2936594
2023-08-22 07:46:29.914561178 +0000 UTC m=+34.674046994 ,  2023-08-22 07:46:29.917455261 +0000 UTC m=+34.676941057 ,  2894013
2023-08-22 07:46:29.914554495 +0000 UTC m=+34.674040321 ,  2023-08-22 07:46:29.917468877 +0000 UTC m=+34.676954673 ,  2914302
2023-08-22 07:46:29.914483772 +0000 UTC m=+34.673969598 ,  2023-08-22 07:46:29.917391541 +0000 UTC m=+34.676877347 ,  2907529
2023-08-22 07:46:29.914667438 +0000 UTC m=+34.674153244 ,  2023-08-22 07:46:29.917499955 +0000 UTC m=+34.676985761 ,  2832467
2023-08-22 07:46:29.914674942 +0000 UTC m=+34.674160778 ,  2023-08-22 07:46:29.917513992 +0000 UTC m=+34.676999788 ,  2838960
2023-08-22 07:46:29.914791492 +0000 UTC m=+34.674277308 ,  2023-08-22 07:46:29.917521736 +0000 UTC m=+34.677007542 ,  2730184
2023-08-22 07:46:29.914888805 +0000 UTC m=+34.674374611 ,  2023-08-22 07:46:29.917530864 +0000 UTC m=+34.677016660 ,  2641999
2023-08-22 07:46:29.914675724 +0000 UTC m=+34.674161550 ,  2023-08-22 07:46:29.917514904 +0000 UTC m=+34.677000710 ,  2839069
2023-08-22 07:46:29.914625449 +0000 UTC m=+34.674111275 ,  2023-08-22 07:46:29.917500356 +0000 UTC m=+34.676986152 ,  2874807
2023-08-22 07:46:29.9149127 +0000 UTC m=+34.674398526 ,  2023-08-22 07:46:29.917559077 +0000 UTC m=+34.677044873 ,  2646297
2023-08-22 07:46:29.914887593 +0000 UTC m=+34.674373419 ,  2023-08-22 07:46:29.917521075 +0000 UTC m=+34.677006871 ,  2633382
2023-08-22 07:46:29.914889967 +0000 UTC m=+34.674375793 ,  2023-08-22 07:46:29.917540542 +0000 UTC m=+34.677026338 ,  2650495
2023-08-22 07:46:29.914901299 +0000 UTC m=+34.674387105 ,  2023-08-22 07:46:29.917575347 +0000 UTC m=+34.677061143 ,  2673978
2023-08-22 07:46:29.914947656 +0000 UTC m=+34.674433482 ,  2023-08-22 07:46:29.917608049 +0000 UTC m=+34.677093855 ,  2660303
2023-08-22 07:46:29.914949319 +0000 UTC m=+34.674435125 ,  2023-08-22 07:46:29.917589684 +0000 UTC m=+34.677075480 ,  2640295
2023-08-22 07:46:29.914976601 +0000 UTC m=+34.674462417 ,  2023-08-22 07:46:29.917627947 +0000 UTC m=+34.677113743 ,  2651265
2023-08-22 07:46:29.914945332 +0000 UTC m=+34.674431148 ,  2023-08-22 07:46:29.917592991 +0000 UTC m=+34.677078787 ,  2647589
2023-08-22 07:46:29.914984976 +0000 UTC m=+34.674470792 ,  2023-08-22 07:46:29.917647553 +0000 UTC m=+34.677133350 ,  2662507
2023-08-22 07:46:29.914980488 +0000 UTC m=+34.674466284 ,  2023-08-22 07:46:29.917653735 +0000 UTC m=+34.677139531 ,  2673197
2023-08-22 07:46:29.915046532 +0000 UTC m=+34.674532348 ,  2023-08-22 07:46:29.917661981 +0000 UTC m=+34.677147777 ,  2615339
2023-08-22 07:46:29.914968926 +0000 UTC m=+34.674454752 ,  2023-08-22 07:46:29.917633327 +0000 UTC m=+34.677119123 ,  2664321
2023-08-22 07:46:29.914998732 +0000 UTC m=+34.674484538 ,  2023-08-22 07:46:29.917670958 +0000 UTC m=+34.677156754 ,  2672166
2023-08-22 07:46:29.914955892 +0000 UTC m=+34.674441718 ,  2023-08-22 07:46:29.917609011 +0000 UTC m=+34.677094817 ,  2653049
2023-08-22 07:46:29.915168422 +0000 UTC m=+34.674654248 ,  2023-08-22 07:46:29.917701104 +0000 UTC m=+34.677186900 ,  2532602
2023-08-22 07:46:29.915047304 +0000 UTC m=+34.674533130 ,  2023-08-22 07:46:29.917712486 +0000 UTC m=+34.677198292 ,  2665002
2023-08-22 07:46:29.915864814 +0000 UTC m=+34.675350630 ,  2023-08-22 07:46:29.917738986 +0000 UTC m=+34.677224782 ,  1874102
2023-08-22 07:46:29.91583612 +0000 UTC m=+34.675321926 ,  2023-08-22 07:46:29.917754876 +0000 UTC m=+34.677240672 ,  1918696
2023-08-22 07:46:29.915884491 +0000 UTC m=+34.675370297 ,  2023-08-22 07:46:29.917772309 +0000 UTC m=+34.677258105 ,  1887737
2023-08-22 07:46:29.915890763 +0000 UTC m=+34.675376559 ,  2023-08-22 07:46:29.917785594 +0000 UTC m=+34.677271400 ,  1894791
2023-08-22 07:46:29.916130184 +0000 UTC m=+34.675615980 ,  2023-08-22 07:46:29.917799079 +0000 UTC m=+34.677284875 ,  1668855
2023-08-22 07:46:29.916241334 +0000 UTC m=+34.675727130 ,  2023-08-22 07:46:29.917811512 +0000 UTC m=+34.677297318 ,  1570118
2023-08-22 07:46:29.916185929 +0000 UTC m=+34.675671725 ,  2023-08-22 07:46:29.917821531 +0000 UTC m=+34.677307327 ,  1635562
2023-08-22 07:46:29.916468842 +0000 UTC m=+34.675954638 ,  2023-08-22 07:46:29.917832071 +0000 UTC m=+34.677317867 ,  1363179
2023-08-22 07:46:29.91594239 +0000 UTC m=+34.675428186 ,  2023-08-22 07:46:29.917786435 +0000 UTC m=+34.677272241 ,  1843985
2023-08-22 07:46:29.915879061 +0000 UTC m=+34.675364867 ,  2023-08-22 07:46:29.917772319 +0000 UTC m=+34.677258115 ,  1893198
2023-08-22 07:46:29.916291117 +0000 UTC m=+34.675776924 ,  2023-08-22 07:46:29.917828024 +0000 UTC m=+34.677313820 ,  1536845
2023-08-22 07:46:29.916271651 +0000 UTC m=+34.675757447 ,  2023-08-22 07:46:29.917832742 +0000 UTC m=+34.677318538 ,  1561041
2023-08-22 07:46:29.91617561 +0000 UTC m=+34.675661416 ,  2023-08-22 07:46:29.917798839 +0000 UTC m=+34.677284645 ,  1623169
2023-08-22 07:46:29.926969158 +0000 UTC m=+34.686454964 ,  2023-08-22 07:46:29.928251014 +0000 UTC m=+34.687736820 ,  1281775
2023-08-22 07:46:29.927003743 +0000 UTC m=+34.686489559 ,  2023-08-22 07:46:29.928291179 +0000 UTC m=+34.687776995 ,  1287356
2023-08-22 07:46:29.916756414 +0000 UTC m=+34.676242210 ,  2023-08-22 07:46:29.928290558 +0000 UTC m=+34.687776384 ,  11533884
2023-08-22 07:46:29.927039791 +0000 UTC m=+34.686525597 ,  2023-08-22 07:46:29.928327878 +0000 UTC m=+34.687813684 ,  1288017
2023-08-22 07:46:29.927022448 +0000 UTC m=+34.686508265 ,  2023-08-22 07:46:29.928335393 +0000 UTC m=+34.687821199 ,  1312884
2023-08-22 07:46:29.9269966 +0000 UTC m=+34.686482416 ,  2023-08-22 07:46:29.928304234 +0000 UTC m=+34.687790030 ,  1307544
2023-08-22 07:46:29.927047716 +0000 UTC m=+34.686533532 ,  2023-08-22 07:46:29.928351072 +0000 UTC m=+34.687836878 ,  1303276
2023-08-22 07:46:29.946170018 +0000 UTC m=+34.705655824 ,  2023-08-22 07:46:29.952290361 +0000 UTC m=+34.711776167 ,  6120012
2023-08-22 07:46:29.946192881 +0000 UTC m=+34.705678708 ,  2023-08-22 07:46:29.952531405 +0000 UTC m=+34.712017201 ,  6338353
2023-08-22 07:46:29.94620796 +0000 UTC m=+34.705693776 ,  2023-08-22 07:46:29.952556623 +0000 UTC m=+34.712042419 ,  6348472
2023-08-22 07:46:29.946172383 +0000 UTC m=+34.705658199 ,  2023-08-22 07:46:29.952533008 +0000 UTC m=+34.712018804 ,  6360485
2023-08-22 07:46:29.946102611 +0000 UTC m=+34.705588427 ,  2023-08-22 07:46:29.952315839 +0000 UTC m=+34.711801645 ,  6212697
2023-08-22 07:46:29.946195106 +0000 UTC m=+34.705680922 ,  2023-08-22 07:46:29.95256588 +0000 UTC m=+34.712051676 ,  6370373
2023-08-22 07:46:29.946218109 +0000 UTC m=+34.705703915 ,  2023-08-22 07:46:29.952611817 +0000 UTC m=+34.712097613 ,  6392976
2023-08-22 07:46:29.947164061 +0000 UTC m=+34.706649897 ,  2023-08-22 07:46:29.952978898 +0000 UTC m=+34.712464704 ,  5814437
2023-08-22 07:46:29.947122894 +0000 UTC m=+34.706608710 ,  2023-08-22 07:46:29.953002944 +0000 UTC m=+34.712488740 ,  5879689
2023-08-22 07:46:29.946213059 +0000 UTC m=+34.705698876 ,  2023-08-22 07:46:29.952611185 +0000 UTC m=+34.712096981 ,  6397945
2023-08-22 07:46:29.94752403 +0000 UTC m=+34.707009836 ,  2023-08-22 07:46:29.953046195 +0000 UTC m=+34.712532001 ,  5522115
2023-08-22 07:46:29.946386426 +0000 UTC m=+34.705872242 ,  2023-08-22 07:46:29.952640901 +0000 UTC m=+34.712126697 ,  6254285
2023-08-22 07:46:29.946387107 +0000 UTC m=+34.705872923 ,  2023-08-22 07:46:29.952641893 +0000 UTC m=+34.712127689 ,  6254716
2023-08-22 07:46:29.946841153 +0000 UTC m=+34.706326949 ,  2023-08-22 07:46:29.952668944 +0000 UTC m=+34.712154750 ,  5827421
2023-08-22 07:46:29.94712605 +0000 UTC m=+34.706611856 ,  2023-08-22 07:46:29.953095268 +0000 UTC m=+34.712581064 ,  5969037
2023-08-22 07:46:29.947727673 +0000 UTC m=+34.707213469 ,  2023-08-22 07:46:29.953103623 +0000 UTC m=+34.712589429 ,  5375790
2023-08-22 07:46:29.946867503 +0000 UTC m=+34.706353299 ,  2023-08-22 07:46:29.952735319 +0000 UTC m=+34.712221115 ,  5867676
2023-08-22 07:46:29.946864317 +0000 UTC m=+34.706350143 ,  2023-08-22 07:46:29.952736682 +0000 UTC m=+34.712222488 ,  5872165
2023-08-22 07:46:29.946854799 +0000 UTC m=+34.706340635 ,  2023-08-22 07:46:29.952757601 +0000 UTC m=+34.712243407 ,  5902722
2023-08-22 07:46:29.94687154 +0000 UTC m=+34.706357366 ,  2023-08-22 07:46:29.952764805 +0000 UTC m=+34.712250611 ,  5893185
2023-08-22 07:46:29.94688725 +0000 UTC m=+34.706373046 ,  2023-08-22 07:46:29.952772209 +0000 UTC m=+34.712258005 ,  5884899
2023-08-22 07:46:29.946878433 +0000 UTC m=+34.706364249 ,  2023-08-22 07:46:29.952776337 +0000 UTC m=+34.712262143 ,  5897834
2023-08-22 07:46:29.946900905 +0000 UTC m=+34.706386732 ,  2023-08-22 07:46:29.952803187 +0000 UTC m=+34.712288993 ,  5901870
2023-08-22 07:46:29.946899272 +0000 UTC m=+34.706385098 ,  2023-08-22 07:46:29.952813607 +0000 UTC m=+34.712299413 ,  5914245
2023-08-22 07:46:29.94690881 +0000 UTC m=+34.706394616 ,  2023-08-22 07:46:29.952833615 +0000 UTC m=+34.712319421 ,  5924444
2023-08-22 07:46:29.9469084 +0000 UTC m=+34.706394206 ,  2023-08-22 07:46:29.952841389 +0000 UTC m=+34.712327195 ,  5932859
2023-08-22 07:46:29.946914291 +0000 UTC m=+34.706400117 ,  2023-08-22 07:46:29.952858792 +0000 UTC m=+34.712344588 ,  5944431
2023-08-22 07:46:29.946899523 +0000 UTC m=+34.706385349 ,  2023-08-22 07:46:29.952864803 +0000 UTC m=+34.712350609 ,  5965200
2023-08-22 07:46:29.946927997 +0000 UTC m=+34.706413823 ,  2023-08-22 07:46:29.952895241 +0000 UTC m=+34.712381037 ,  5967154
2023-08-22 07:46:29.946920252 +0000 UTC m=+34.706406078 ,  2023-08-22 07:46:29.952898176 +0000 UTC m=+34.712383972 ,  5977844
2023-08-22 07:46:29.946899373 +0000 UTC m=+34.706385199 ,  2023-08-22 07:46:29.95291631 +0000 UTC m=+34.712402116 ,  6016847
2023-08-22 07:46:29.946936262 +0000 UTC m=+34.706422078 ,  2023-08-22 07:46:29.952926109 +0000 UTC m=+34.712411915 ,  5989777
2023-08-22 07:46:29.947149253 +0000 UTC m=+34.706635069 ,  2023-08-22 07:46:29.952946167 +0000 UTC m=+34.712431963 ,  5796833
2023-08-22 07:46:29.94704126 +0000 UTC m=+34.706527086 ,  2023-08-22 07:46:29.952949142 +0000 UTC m=+34.712434938 ,  5907682
2023-08-22 07:46:29.947044316 +0000 UTC m=+34.706530192 ,  2023-08-22 07:46:29.952971434 +0000 UTC m=+34.712457230 ,  5926668
2023-08-22 07:46:29.947066137 +0000 UTC m=+34.706551973 ,  2023-08-22 07:46:29.95298502 +0000 UTC m=+34.712470816 ,  5918683
2023-08-22 07:46:29.947178168 +0000 UTC m=+34.706663994 ,  2023-08-22 07:46:29.952992454 +0000 UTC m=+34.712478250 ,  5814206
2023-08-22 07:46:29.94707307 +0000 UTC m=+34.706558896 ,  2023-08-22 07:46:29.95302746 +0000 UTC m=+34.712513266 ,  5954310
2023-08-22 07:46:29.946225904 +0000 UTC m=+34.705711710 ,  2023-08-22 07:46:29.952632666 +0000 UTC m=+34.712118462 ,  6406662
2023-08-22 07:46:29.946293341 +0000 UTC m=+34.705779167 ,  2023-08-22 07:46:29.952630702 +0000 UTC m=+34.712116498 ,  6337181
2023-08-22 07:46:29.946852304 +0000 UTC m=+34.706338110 ,  2023-08-22 07:46:29.952664897 +0000 UTC m=+34.712150703 ,  5812442
2023-08-22 07:46:29.946854728 +0000 UTC m=+34.706340555 ,  2023-08-22 07:46:29.952711555 +0000 UTC m=+34.712197361 ,  5856144
2023-08-22 07:46:29.946859768 +0000 UTC m=+34.706345564 ,  2023-08-22 07:46:29.952708268 +0000 UTC m=+34.712194074 ,  5848160
2023-08-22 07:46:29.957038618 +0000 UTC m=+34.716524414 ,  2023-08-22 07:46:29.962312426 +0000 UTC m=+34.721798222 ,  5273727
2023-08-22 07:46:29.957042225 +0000 UTC m=+34.716528031 ,  2023-08-22 07:46:29.962311965 +0000 UTC m=+34.721797781 ,  5269630
2023-08-22 07:46:29.957042455 +0000 UTC m=+34.716528251 ,  2023-08-22 07:46:29.962336791 +0000 UTC m=+34.721822618 ,  5294226
2023-08-22 07:46:29.957038628 +0000 UTC m=+34.716524424 ,  2023-08-22 07:46:29.962361989 +0000 UTC m=+34.721847805 ,  5323291
2023-08-22 07:46:29.957045531 +0000 UTC m=+34.716531357 ,  2023-08-22 07:46:29.962338394 +0000 UTC m=+34.721824201 ,  5292753
2023-08-22 07:46:29.95703962 +0000 UTC m=+34.716525426 ,  2023-08-22 07:46:29.962396434 +0000 UTC m=+34.721882260 ,  5356734
2023-08-22 07:46:29.957121344 +0000 UTC m=+34.716607150 ,  2023-08-22 07:46:29.962423174 +0000 UTC m=+34.721908990 ,  5301760
2023-08-22 07:46:29.981295685 +0000 UTC m=+34.740781482 ,  2023-08-22 07:46:29.985427511 +0000 UTC m=+34.744913307 ,  4131745
2023-08-22 07:46:29.982024449 +0000 UTC m=+34.741510275 ,  2023-08-22 07:46:29.985666552 +0000 UTC m=+34.745152378 ,  3641892
2023-08-22 07:46:29.982096905 +0000 UTC m=+34.741582721 ,  2023-08-22 07:46:29.985696428 +0000 UTC m=+34.745182234 ,  3599453
2023-08-22 07:46:29.982057401 +0000 UTC m=+34.741543227 ,  2023-08-22 07:46:29.985710935 +0000 UTC m=+34.745196731 ,  3653454
2023-08-22 07:46:29.981264136 +0000 UTC m=+34.740749932 ,  2023-08-22 07:46:29.985437891 +0000 UTC m=+34.744923687 ,  4173424
2023-08-22 07:46:29.981327475 +0000 UTC m=+34.740813291 ,  2023-08-22 07:46:29.985482395 +0000 UTC m=+34.744968191 ,  4154850
2023-08-22 07:46:29.981345018 +0000 UTC m=+34.740830845 ,  2023-08-22 07:46:29.985500188 +0000 UTC m=+34.744985984 ,  4155049
2023-08-22 07:46:29.982119508 +0000 UTC m=+34.741605334 ,  2023-08-22 07:46:29.985767171 +0000 UTC m=+34.745252977 ,  3647593
2023-08-22 07:46:29.981311175 +0000 UTC m=+34.740797001 ,  2023-08-22 07:46:29.985491121 +0000 UTC m=+34.744976947 ,  4179566
2023-08-22 07:46:29.98215796 +0000 UTC m=+34.741643786 ,  2023-08-22 07:46:29.985793621 +0000 UTC m=+34.745279417 ,  3635571
2023-08-22 07:46:29.981747888 +0000 UTC m=+34.741233704 ,  2023-08-22 07:46:29.985525967 +0000 UTC m=+34.745011783 ,  3777889
2023-08-22 07:46:29.981773596 +0000 UTC m=+34.741259422 ,  2023-08-22 07:46:29.985524965 +0000 UTC m=+34.745010761 ,  3751289
2023-08-22 07:46:29.982192826 +0000 UTC m=+34.741678652 ,  2023-08-22 07:46:29.985825221 +0000 UTC m=+34.745311037 ,  3632285
2023-08-22 07:46:29.982204718 +0000 UTC m=+34.741690535 ,  2023-08-22 07:46:29.98584628 +0000 UTC m=+34.745332076 ,  3641491
2023-08-22 07:46:29.982265783 +0000 UTC m=+34.741751610 ,  2023-08-22 07:46:29.985863523 +0000 UTC m=+34.745349329 ,  3597649
2023-08-22 07:46:29.981965868 +0000 UTC m=+34.741451684 ,  2023-08-22 07:46:29.985587232 +0000 UTC m=+34.745073058 ,  3621254
2023-08-22 07:46:29.982225057 +0000 UTC m=+34.741710883 ,  2023-08-22 07:46:29.985895804 +0000 UTC m=+34.745381610 ,  3670667
2023-08-22 07:46:29.981973112 +0000 UTC m=+34.741458938 ,  2023-08-22 07:46:29.985602681 +0000 UTC m=+34.745088497 ,  3629459
2023-08-22 07:46:29.981965468 +0000 UTC m=+34.741451294 ,  2023-08-22 07:46:29.985605767 +0000 UTC m=+34.745091583 ,  3640189
2023-08-22 07:46:29.982280882 +0000 UTC m=+34.741766698 ,  2023-08-22 07:46:29.985935539 +0000 UTC m=+34.745421345 ,  3654346
2023-08-22 07:46:29.981990304 +0000 UTC m=+34.741476130 ,  2023-08-22 07:46:29.98561786 +0000 UTC m=+34.745103676 ,  3627155
2023-08-22 07:46:29.982462364 +0000 UTC m=+34.741948190 ,  2023-08-22 07:46:29.985959844 +0000 UTC m=+34.745445650 ,  3497400
2023-08-22 07:46:29.982012276 +0000 UTC m=+34.741498092 ,  2023-08-22 07:46:29.985627278 +0000 UTC m=+34.745113074 ,  3614932
2023-08-22 07:46:29.982023938 +0000 UTC m=+34.741509764 ,  2023-08-22 07:46:29.985644841 +0000 UTC m=+34.745130667 ,  3620803
2023-08-22 07:46:29.982038656 +0000 UTC m=+34.741524482 ,  2023-08-22 07:46:29.985667824 +0000 UTC m=+34.745153620 ,  3629018
2023-08-22 07:46:29.98172268 +0000 UTC m=+34.741208506 ,  2023-08-22 07:46:29.985507432 +0000 UTC m=+34.744993228 ,  3784682
2023-08-22 07:46:29.981389452 +0000 UTC m=+34.740875288 ,  2023-08-22 07:46:29.985496411 +0000 UTC m=+34.744982207 ,  4106869
2023-08-22 07:46:29.981695058 +0000 UTC m=+34.741180874 ,  2023-08-22 07:46:29.98551196 +0000 UTC m=+34.744997757 ,  3816832
2023-08-22 07:46:29.982113607 +0000 UTC m=+34.741599433 ,  2023-08-22 07:46:29.985770768 +0000 UTC m=+34.745256594 ,  3657051
2023-08-22 07:46:29.982127523 +0000 UTC m=+34.741613349 ,  2023-08-22 07:46:29.985789714 +0000 UTC m=+34.745275540 ,  3662091
2023-08-22 07:46:29.981804554 +0000 UTC m=+34.741290380 ,  2023-08-22 07:46:29.985538801 +0000 UTC m=+34.745024597 ,  3734167
2023-08-22 07:46:29.982175263 +0000 UTC m=+34.741661079 ,  2023-08-22 07:46:29.985822816 +0000 UTC m=+34.745308612 ,  3647483
2023-08-22 07:46:29.981925572 +0000 UTC m=+34.741411399 ,  2023-08-22 07:46:29.985561283 +0000 UTC m=+34.745047110 ,  3635590
2023-08-22 07:46:29.981831275 +0000 UTC m=+34.741317101 ,  2023-08-22 07:46:29.985571382 +0000 UTC m=+34.745057209 ,  3740007
2023-08-22 07:46:29.982198386 +0000 UTC m=+34.741684203 ,  2023-08-22 07:46:29.985847072 +0000 UTC m=+34.745332868 ,  3648605
2023-08-22 07:46:29.981963384 +0000 UTC m=+34.741449210 ,  2023-08-22 07:46:29.985587793 +0000 UTC m=+34.745073619 ,  3623949
2023-08-22 07:46:29.981792502 +0000 UTC m=+34.741278328 ,  2023-08-22 07:46:29.985542829 +0000 UTC m=+34.745028675 ,  3750046
2023-08-22 07:46:29.981991697 +0000 UTC m=+34.741477523 ,  2023-08-22 07:46:29.98561791 +0000 UTC m=+34.745103706 ,  3626133
2023-08-22 07:46:29.982317531 +0000 UTC m=+34.741803357 ,  2023-08-22 07:46:29.985936631 +0000 UTC m=+34.745422457 ,  3618929
2023-08-22 07:46:29.98201472 +0000 UTC m=+34.741500536 ,  2023-08-22 07:46:29.985626837 +0000 UTC m=+34.745112633 ,  3612047
2023-08-22 07:46:29.982486409 +0000 UTC m=+34.741972245 ,  2023-08-22 07:46:29.98595741 +0000 UTC m=+34.745443236 ,  3470871
2023-08-22 07:46:29.982518309 +0000 UTC m=+34.742004135 ,  2023-08-22 07:46:29.985977488 +0000 UTC m=+34.745463314 ,  3459059
2023-08-22 07:46:29.982013047 +0000 UTC m=+34.741498873 ,  2023-08-22 07:46:29.985643388 +0000 UTC m=+34.745129194 ,  3630271
2023-08-22 07:46:29.991237298 +0000 UTC m=+34.750723115 ,  2023-08-22 07:46:29.995789536 +0000 UTC m=+34.755275332 ,  4552167
2023-08-22 07:46:29.991288515 +0000 UTC m=+34.750774331 ,  2023-08-22 07:46:29.995811468 +0000 UTC m=+34.755297264 ,  4522883
2023-08-22 07:46:29.991188096 +0000 UTC m=+34.750673922 ,  2023-08-22 07:46:29.995797121 +0000 UTC m=+34.755282917 ,  4608895
2023-08-22 07:46:29.99124849 +0000 UTC m=+34.750734296 ,  2023-08-22 07:46:29.995834722 +0000 UTC m=+34.755320518 ,  4586172
2023-08-22 07:46:29.991313602 +0000 UTC m=+34.750799408 ,  2023-08-22 07:46:29.995853066 +0000 UTC m=+34.755338862 ,  4539404
