3  listening on:  130.127.134.101:3001
3  sending request vote to the follower  4
3  sending request vote to the follower  2
3  sending request vote to the follower  1
3  sending request vote to the follower  0
Commit quorum changed successfully!, time:  1692685233004210587  commit quorum:  [4]
2023-08-22 06:21:01.059977066 +0000 UTC m=+43.238381969 ,  2023-08-22 06:21:01.157158485 +0000 UTC m=+43.335563388 ,  97181359
2023-08-22 06:21:01.05987312 +0000 UTC m=+43.238278013 ,  2023-08-22 06:21:01.157029392 +0000 UTC m=+43.335434295 ,  97156222
2023-08-22 06:21:01.060006201 +0000 UTC m=+43.238411104 ,  2023-08-22 06:21:01.157167793 +0000 UTC m=+43.335572696 ,  97161532
2023-08-22 06:21:01.060069711 +0000 UTC m=+43.238474634 ,  2023-08-22 06:21:01.157181408 +0000 UTC m=+43.335586301 ,  97111617
2023-08-22 06:21:01.059912895 +0000 UTC m=+43.238317798 ,  2023-08-22 06:21:01.157048889 +0000 UTC m=+43.335453792 ,  97135914
2023-08-22 06:21:01.060022852 +0000 UTC m=+43.238427765 ,  2023-08-22 06:21:01.157190606 +0000 UTC m=+43.335595529 ,  97167654
2023-08-22 06:21:01.059702198 +0000 UTC m=+43.238107101 ,  2023-08-22 06:21:01.156836829 +0000 UTC m=+43.335241752 ,  97134531
2023-08-22 06:21:01.059775847 +0000 UTC m=+43.238180790 ,  2023-08-22 06:21:01.156929243 +0000 UTC m=+43.335334176 ,  97153256
2023-08-22 06:21:01.060093996 +0000 UTC m=+43.238498889 ,  2023-08-22 06:21:01.157216144 +0000 UTC m=+43.335621047 ,  97122098
2023-08-22 06:21:01.060349588 +0000 UTC m=+43.238754481 ,  2023-08-22 06:21:01.15722468 +0000 UTC m=+43.335629573 ,  96875042
2023-08-22 06:21:01.059978549 +0000 UTC m=+43.238383442 ,  2023-08-22 06:21:01.157159788 +0000 UTC m=+43.335564691 ,  97181189
2023-08-22 06:21:01.059884211 +0000 UTC m=+43.238289134 ,  2023-08-22 06:21:01.157041755 +0000 UTC m=+43.335446658 ,  97157464
2023-08-22 06:21:01.059720212 +0000 UTC m=+43.238125105 ,  2023-08-22 06:21:01.156896792 +0000 UTC m=+43.335301725 ,  97176470
2023-08-22 06:21:01.059714792 +0000 UTC m=+43.238119725 ,  2023-08-22 06:21:01.156945834 +0000 UTC m=+43.335350767 ,  97230912
2023-08-22 06:21:01.060220315 +0000 UTC m=+43.238625238 ,  2023-08-22 06:21:01.157212587 +0000 UTC m=+43.335617490 ,  96992182
2023-08-22 06:21:01.059737023 +0000 UTC m=+43.238141947 ,  2023-08-22 06:21:01.156877435 +0000 UTC m=+43.335282359 ,  97140291
2023-08-22 06:21:01.059889862 +0000 UTC m=+43.238294755 ,  2023-08-22 06:21:01.157036676 +0000 UTC m=+43.335441579 ,  97146764
2023-08-22 06:21:01.059985973 +0000 UTC m=+43.238390876 ,  2023-08-22 06:21:01.157170838 +0000 UTC m=+43.335575731 ,  97184805
2023-08-22 06:21:01.060270649 +0000 UTC m=+43.238675542 ,  2023-08-22 06:21:01.157237404 +0000 UTC m=+43.335642297 ,  96966695
2023-08-22 06:21:01.185367988 +0000 UTC m=+43.363772881 ,  2023-08-22 06:21:01.284030719 +0000 UTC m=+43.462435622 ,  98662551
2023-08-22 06:21:01.185337751 +0000 UTC m=+43.363742644 ,  2023-08-22 06:21:01.284034777 +0000 UTC m=+43.462439700 ,  98696786
2023-08-22 06:21:01.185469019 +0000 UTC m=+43.363873912 ,  2023-08-22 06:21:01.284075854 +0000 UTC m=+43.462480778 ,  98606595
2023-08-22 06:21:01.185534412 +0000 UTC m=+43.363939315 ,  2023-08-22 06:21:01.284106362 +0000 UTC m=+43.462511275 ,  98571740
2023-08-22 06:21:01.185508022 +0000 UTC m=+43.363912925 ,  2023-08-22 06:21:01.284110049 +0000 UTC m=+43.462514972 ,  98601827
2023-08-22 06:21:01.186215365 +0000 UTC m=+43.364620288 ,  2023-08-22 06:21:01.284139835 +0000 UTC m=+43.462544748 ,  97924380
2023-08-22 06:21:01.185580649 +0000 UTC m=+43.363985562 ,  2023-08-22 06:21:01.284131209 +0000 UTC m=+43.462536132 ,  98550460
2023-08-22 06:21:01.186226436 +0000 UTC m=+43.364631359 ,  2023-08-22 06:21:01.284161656 +0000 UTC m=+43.462566569 ,  97934980
2023-08-22 06:21:01.186222729 +0000 UTC m=+43.364627642 ,  2023-08-22 06:21:01.284162217 +0000 UTC m=+43.462567130 ,  97939298
2023-08-22 06:21:01.185542707 +0000 UTC m=+43.363947631 ,  2023-08-22 06:21:01.284138993 +0000 UTC m=+43.462543917 ,  98595945
2023-08-22 06:21:01.186267654 +0000 UTC m=+43.364672567 ,  2023-08-22 06:21:01.284201672 +0000 UTC m=+43.462606885 ,  97933897
2023-08-22 06:21:01.186270349 +0000 UTC m=+43.364675262 ,  2023-08-22 06:21:01.284199958 +0000 UTC m=+43.462604851 ,  97929439
2023-08-22 06:21:01.186294865 +0000 UTC m=+43.364699778 ,  2023-08-22 06:21:01.284228091 +0000 UTC m=+43.462633004 ,  97933086
2023-08-22 06:21:01.18629764 +0000 UTC m=+43.364702563 ,  2023-08-22 06:21:01.284247258 +0000 UTC m=+43.462652181 ,  97949507
2023-08-22 06:21:01.186304634 +0000 UTC m=+43.364709547 ,  2023-08-22 06:21:01.28425898 +0000 UTC m=+43.462663873 ,  97954155
2023-08-22 06:21:01.18623382 +0000 UTC m=+43.364638743 ,  2023-08-22 06:21:01.284171184 +0000 UTC m=+43.462576107 ,  97937154
2023-08-22 06:21:01.186304513 +0000 UTC m=+43.364709436 ,  2023-08-22 06:21:01.284281723 +0000 UTC m=+43.462686646 ,  97977109
2023-08-22 06:21:01.186341784 +0000 UTC m=+43.364746707 ,  2023-08-22 06:21:01.284291301 +0000 UTC m=+43.462696234 ,  97949396
2023-08-22 06:21:01.186349739 +0000 UTC m=+43.364754662 ,  2023-08-22 06:21:01.284311859 +0000 UTC m=+43.462716792 ,  97961660
2023-08-22 06:21:01.186317698 +0000 UTC m=+43.364722611 ,  2023-08-22 06:21:01.284334843 +0000 UTC m=+43.462739756 ,  98017055
2023-08-22 06:21:01.186330242 +0000 UTC m=+43.364735165 ,  2023-08-22 06:21:01.284345733 +0000 UTC m=+43.462750656 ,  98015371
2023-08-22 06:21:01.186289325 +0000 UTC m=+43.364694238 ,  2023-08-22 06:21:01.284229334 +0000 UTC m=+43.462634237 ,  97939778
2023-08-22 06:21:01.186360208 +0000 UTC m=+43.364765131 ,  2023-08-22 06:21:01.284367785 +0000 UTC m=+43.462772698 ,  98007487
2023-08-22 06:21:01.185407322 +0000 UTC m=+43.363812215 ,  2023-08-22 06:21:01.284097505 +0000 UTC m=+43.462502418 ,  98689933
2023-08-22 06:21:01.186424279 +0000 UTC m=+43.364829252 ,  2023-08-22 06:21:01.284442145 +0000 UTC m=+43.462847068 ,  98017576
2023-08-22 06:21:01.186248578 +0000 UTC m=+43.364653511 ,  2023-08-22 06:21:01.28418485 +0000 UTC m=+43.462589773 ,  97936162
2023-08-22 06:21:01.186475987 +0000 UTC m=+43.364880970 ,  2023-08-22 06:21:01.284458786 +0000 UTC m=+43.462863709 ,  97982639
2023-08-22 06:21:01.186236134 +0000 UTC m=+43.364641058 ,  2023-08-22 06:21:01.284171314 +0000 UTC m=+43.462576227 ,  97935089
2023-08-22 06:21:01.18634015 +0000 UTC m=+43.364745064 ,  2023-08-22 06:21:01.284282764 +0000 UTC m=+43.462687678 ,  97942423
2023-08-22 06:21:01.186282181 +0000 UTC m=+43.364687094 ,  2023-08-22 06:21:01.284212672 +0000 UTC m=+43.462617595 ,  97930341
2023-08-22 06:21:01.18635066 +0000 UTC m=+43.364755583 ,  2023-08-22 06:21:01.284301991 +0000 UTC m=+43.462706894 ,  97951080
2023-08-22 06:21:01.186273535 +0000 UTC m=+43.364678458 ,  2023-08-22 06:21:01.284217251 +0000 UTC m=+43.462622154 ,  97943486
2023-08-22 06:21:01.186441211 +0000 UTC m=+43.364846134 ,  2023-08-22 06:21:01.284321487 +0000 UTC m=+43.462726411 ,  97879996
2023-08-22 06:21:01.186314131 +0000 UTC m=+43.364719045 ,  2023-08-22 06:21:01.284337227 +0000 UTC m=+43.462742130 ,  98022785
2023-08-22 06:21:01.186322217 +0000 UTC m=+43.364727130 ,  2023-08-22 06:21:01.28434929 +0000 UTC m=+43.462754193 ,  98026933
2023-08-22 06:21:01.185636344 +0000 UTC m=+43.364041257 ,  2023-08-22 06:21:01.284140276 +0000 UTC m=+43.462545199 ,  98503842
2023-08-22 06:21:01.186248969 +0000 UTC m=+43.364653932 ,  2023-08-22 06:21:01.284182586 +0000 UTC m=+43.462587499 ,  97933346
2023-08-22 06:21:01.186301197 +0000 UTC m=+43.364706120 ,  2023-08-22 06:21:01.28425911 +0000 UTC m=+43.462664023 ,  97957663
2023-08-22 06:21:01.186330342 +0000 UTC m=+43.364735255 ,  2023-08-22 06:21:01.284386109 +0000 UTC m=+43.462791193 ,  98055627
2023-08-22 06:21:01.186537162 +0000 UTC m=+43.364942085 ,  2023-08-22 06:21:01.284392161 +0000 UTC m=+43.462797074 ,  97854909
2023-08-22 06:21:01.18629748 +0000 UTC m=+43.364702403 ,  2023-08-22 06:21:01.284246907 +0000 UTC m=+43.462651820 ,  97949187
2023-08-22 06:21:01.186368013 +0000 UTC m=+43.364772926 ,  2023-08-22 06:21:01.284397611 +0000 UTC m=+43.462802514 ,  98029358
2023-08-22 06:21:01.186577498 +0000 UTC m=+43.364982481 ,  2023-08-22 06:21:01.28440772 +0000 UTC m=+43.462812623 ,  97830042
2023-08-22 06:21:01.18658905 +0000 UTC m=+43.364993983 ,  2023-08-22 06:21:01.284409143 +0000 UTC m=+43.462814066 ,  97819963
2023-08-22 06:21:01.186598608 +0000 UTC m=+43.365003531 ,  2023-08-22 06:21:01.284421636 +0000 UTC m=+43.462826539 ,  97822938
2023-08-22 06:21:01.186388832 +0000 UTC m=+43.364793795 ,  2023-08-22 06:21:01.284422217 +0000 UTC m=+43.462827150 ,  98033085
2023-08-22 06:21:01.186412206 +0000 UTC m=+43.364817129 ,  2023-08-22 06:21:01.284443347 +0000 UTC m=+43.462848270 ,  98030851
2023-08-22 06:21:01.186453715 +0000 UTC m=+43.364858678 ,  2023-08-22 06:21:01.284460279 +0000 UTC m=+43.462865212 ,  98006244
2023-08-22 06:21:01.186347885 +0000 UTC m=+43.364752808 ,  2023-08-22 06:21:01.284290519 +0000 UTC m=+43.462695422 ,  97942534
2023-08-22 06:21:01.18630814 +0000 UTC m=+43.364713103 ,  2023-08-22 06:21:01.284323281 +0000 UTC m=+43.462728214 ,  98014860
2023-08-22 06:21:01.312855401 +0000 UTC m=+43.491260294 ,  2023-08-22 06:21:01.411279042 +0000 UTC m=+43.589683955 ,  98423551
2023-08-22 06:21:01.312850462 +0000 UTC m=+43.491255355 ,  2023-08-22 06:21:01.411335839 +0000 UTC m=+43.589740752 ,  98485287
2023-08-22 06:21:01.312869057 +0000 UTC m=+43.491273950 ,  2023-08-22 06:21:01.411376916 +0000 UTC m=+43.589781829 ,  98507789
2023-08-22 06:21:01.312871442 +0000 UTC m=+43.491276335 ,  2023-08-22 06:21:01.411372819 +0000 UTC m=+43.589777752 ,  98501246
2023-08-22 06:21:01.313060829 +0000 UTC m=+43.491465722 ,  2023-08-22 06:21:01.411409488 +0000 UTC m=+43.589814381 ,  98348599
2023-08-22 06:21:01.313035421 +0000 UTC m=+43.491440324 ,  2023-08-22 06:21:01.411425598 +0000 UTC m=+43.589830521 ,  98389847
2023-08-22 06:21:01.313339043 +0000 UTC m=+43.491743946 ,  2023-08-22 06:21:01.411439715 +0000 UTC m=+43.589844618 ,  98100612
2023-08-22 06:21:01.313065197 +0000 UTC m=+43.491470090 ,  2023-08-22 06:21:01.411443281 +0000 UTC m=+43.589848184 ,  98378034
2023-08-22 06:21:01.313346758 +0000 UTC m=+43.491751651 ,  2023-08-22 06:21:01.411457047 +0000 UTC m=+43.589861970 ,  98110179
2023-08-22 06:21:01.313360483 +0000 UTC m=+43.491765377 ,  2023-08-22 06:21:01.411473178 +0000 UTC m=+43.589878101 ,  98112604
2023-08-22 06:21:01.31335311 +0000 UTC m=+43.491758013 ,  2023-08-22 06:21:01.411478097 +0000 UTC m=+43.589882990 ,  98124927
2023-08-22 06:21:01.313339885 +0000 UTC m=+43.491744778 ,  2023-08-22 06:21:01.411469982 +0000 UTC m=+43.589874905 ,  98129746
2023-08-22 06:21:01.313364742 +0000 UTC m=+43.491769645 ,  2023-08-22 06:21:01.411487986 +0000 UTC m=+43.589892889 ,  98123194
2023-08-22 06:21:01.31336942 +0000 UTC m=+43.491774313 ,  2023-08-22 06:21:01.411488116 +0000 UTC m=+43.589893039 ,  98118616
2023-08-22 06:21:01.313372145 +0000 UTC m=+43.491777049 ,  2023-08-22 06:21:01.41150605 +0000 UTC m=+43.589910973 ,  98133784
2023-08-22 06:21:01.313371294 +0000 UTC m=+43.491776187 ,  2023-08-22 06:21:01.411505829 +0000 UTC m=+43.589910772 ,  98134225
2023-08-22 06:21:01.313381273 +0000 UTC m=+43.491786166 ,  2023-08-22 06:21:01.4115222 +0000 UTC m=+43.589927123 ,  98140847
2023-08-22 06:21:01.313375261 +0000 UTC m=+43.491780164 ,  2023-08-22 06:21:01.411524144 +0000 UTC m=+43.589929067 ,  98148773
2023-08-22 06:21:01.313381543 +0000 UTC m=+43.491786466 ,  2023-08-22 06:21:01.41153283 +0000 UTC m=+43.589937743 ,  98151147
2023-08-22 06:21:01.313392574 +0000 UTC m=+43.491797497 ,  2023-08-22 06:21:01.411535185 +0000 UTC m=+43.589940098 ,  98142501
2023-08-22 06:21:01.313371935 +0000 UTC m=+43.491776838 ,  2023-08-22 06:21:01.411553309 +0000 UTC m=+43.589958202 ,  98181314
2023-08-22 06:21:01.313397834 +0000 UTC m=+43.491802757 ,  2023-08-22 06:21:01.41155405 +0000 UTC m=+43.589958973 ,  98156116
2023-08-22 06:21:01.313416449 +0000 UTC m=+43.491821382 ,  2023-08-22 06:21:01.411566213 +0000 UTC m=+43.589971106 ,  98149674
2023-08-22 06:21:01.313384188 +0000 UTC m=+43.491789091 ,  2023-08-22 06:21:01.411570141 +0000 UTC m=+43.589975034 ,  98185892
2023-08-22 06:21:01.313394588 +0000 UTC m=+43.491799521 ,  2023-08-22 06:21:01.411577294 +0000 UTC m=+43.589982197 ,  98182626
2023-08-22 06:21:01.313429534 +0000 UTC m=+43.491834427 ,  2023-08-22 06:21:01.41158042 +0000 UTC m=+43.589985313 ,  98150836
2023-08-22 06:21:01.313437819 +0000 UTC m=+43.491842782 ,  2023-08-22 06:21:01.411588285 +0000 UTC m=+43.589993188 ,  98150356
2023-08-22 06:21:01.313436627 +0000 UTC m=+43.491841540 ,  2023-08-22 06:21:01.411591371 +0000 UTC m=+43.589996264 ,  98154673
2023-08-22 06:21:01.313384238 +0000 UTC m=+43.491789131 ,  2023-08-22 06:21:01.411599666 +0000 UTC m=+43.590004559 ,  98215378
2023-08-22 06:21:01.313454992 +0000 UTC m=+43.491859915 ,  2023-08-22 06:21:01.411602752 +0000 UTC m=+43.590007645 ,  98147680
2023-08-22 06:21:01.313481542 +0000 UTC m=+43.491886475 ,  2023-08-22 06:21:01.411610116 +0000 UTC m=+43.590015009 ,  98128484
2023-08-22 06:21:01.313439262 +0000 UTC m=+43.491844165 ,  2023-08-22 06:21:01.411613101 +0000 UTC m=+43.590018005 ,  98173789
2023-08-22 06:21:01.313431618 +0000 UTC m=+43.491836531 ,  2023-08-22 06:21:01.411619864 +0000 UTC m=+43.590024757 ,  98188176
2023-08-22 06:21:01.313438671 +0000 UTC m=+43.491843594 ,  2023-08-22 06:21:01.41162277 +0000 UTC m=+43.590027663 ,  98184019
2023-08-22 06:21:01.31384138 +0000 UTC m=+43.492246273 ,  2023-08-22 06:21:01.411640353 +0000 UTC m=+43.590045276 ,  97798903
2023-08-22 06:21:01.313543188 +0000 UTC m=+43.491948161 ,  2023-08-22 06:21:01.411642347 +0000 UTC m=+43.590047270 ,  98098999
2023-08-22 06:21:01.314272072 +0000 UTC m=+43.492676965 ,  2023-08-22 06:21:01.411657766 +0000 UTC m=+43.590062659 ,  97385634
2023-08-22 06:21:01.314247616 +0000 UTC m=+43.492652509 ,  2023-08-22 06:21:01.411656814 +0000 UTC m=+43.590061737 ,  97409128
2023-08-22 06:21:01.314294163 +0000 UTC m=+43.492699057 ,  2023-08-22 06:21:01.411665741 +0000 UTC m=+43.590070644 ,  97371537
2023-08-22 06:21:01.314417526 +0000 UTC m=+43.492822419 ,  2023-08-22 06:21:01.411666963 +0000 UTC m=+43.590071876 ,  97249357
2023-08-22 06:21:01.314640787 +0000 UTC m=+43.493045680 ,  2023-08-22 06:21:01.411682112 +0000 UTC m=+43.590087005 ,  97041275
2023-08-22 06:21:01.314682105 +0000 UTC m=+43.493087008 ,  2023-08-22 06:21:01.411684486 +0000 UTC m=+43.590089409 ,  97002301
2023-08-22 06:21:01.314890508 +0000 UTC m=+43.493295401 ,  2023-08-22 06:21:01.411696799 +0000 UTC m=+43.590101722 ,  96806211
2023-08-22 06:21:01.315273329 +0000 UTC m=+43.493678222 ,  2023-08-22 06:21:01.411698563 +0000 UTC m=+43.590103486 ,  96425163
2023-08-22 06:21:01.315277507 +0000 UTC m=+43.493682400 ,  2023-08-22 06:21:01.411708732 +0000 UTC m=+43.590113625 ,  96431175
2023-08-22 06:21:01.31527398 +0000 UTC m=+43.493678874 ,  2023-08-22 06:21:01.411707369 +0000 UTC m=+43.590112282 ,  96433308
2023-08-22 06:21:01.316230203 +0000 UTC m=+43.494635096 ,  2023-08-22 06:21:01.41172389 +0000 UTC m=+43.590128813 ,  95493617
2023-08-22 06:21:01.315684043 +0000 UTC m=+43.494088936 ,  2023-08-22 06:21:01.411735753 +0000 UTC m=+43.590140676 ,  96051630
2023-08-22 06:21:01.316348145 +0000 UTC m=+43.494753038 ,  2023-08-22 06:21:01.411749028 +0000 UTC m=+43.590153951 ,  95400752
2023-08-22 06:21:01.316323008 +0000 UTC m=+43.494727911 ,  2023-08-22 06:21:01.411749348 +0000 UTC m=+43.590154281 ,  95425990
2023-08-22 06:21:01.440199695 +0000 UTC m=+43.618604588 ,  2023-08-22 06:21:01.539572755 +0000 UTC m=+43.717977648 ,  99372960
2023-08-22 06:21:01.440180489 +0000 UTC m=+43.618585382 ,  2023-08-22 06:21:01.53958047 +0000 UTC m=+43.717985363 ,  99399811
2023-08-22 06:21:01.440219262 +0000 UTC m=+43.618624165 ,  2023-08-22 06:21:01.539618151 +0000 UTC m=+43.718023074 ,  99398618
2023-08-22 06:21:01.440208893 +0000 UTC m=+43.618613796 ,  2023-08-22 06:21:01.539678625 +0000 UTC m=+43.718083518 ,  99469602
2023-08-22 06:21:01.440221707 +0000 UTC m=+43.618626600 ,  2023-08-22 06:21:01.539693864 +0000 UTC m=+43.718098777 ,  99472016
2023-08-22 06:21:01.44064236 +0000 UTC m=+43.619047263 ,  2023-08-22 06:21:01.539710886 +0000 UTC m=+43.718115779 ,  99068466
2023-08-22 06:21:01.440656947 +0000 UTC m=+43.619061870 ,  2023-08-22 06:21:01.539720905 +0000 UTC m=+43.718125828 ,  99063717
2023-08-22 06:21:01.440677776 +0000 UTC m=+43.619082679 ,  2023-08-22 06:21:01.539735151 +0000 UTC m=+43.718140065 ,  99057275
2023-08-22 06:21:01.440675883 +0000 UTC m=+43.619080806 ,  2023-08-22 06:21:01.539741253 +0000 UTC m=+43.718146156 ,  99065290
2023-08-22 06:21:01.440628564 +0000 UTC m=+43.619033467 ,  2023-08-22 06:21:01.539694234 +0000 UTC m=+43.718099147 ,  99065450
2023-08-22 06:21:01.440637961 +0000 UTC m=+43.619042854 ,  2023-08-22 06:21:01.539710665 +0000 UTC m=+43.718115588 ,  99072594
2023-08-22 06:21:01.44069569 +0000 UTC m=+43.619100593 ,  2023-08-22 06:21:01.53977167 +0000 UTC m=+43.718176593 ,  99075770
2023-08-22 06:21:01.440694057 +0000 UTC m=+43.619098960 ,  2023-08-22 06:21:01.539780557 +0000 UTC m=+43.718185470 ,  99086410
2023-08-22 06:21:01.44067437 +0000 UTC m=+43.619079263 ,  2023-08-22 06:21:01.539721165 +0000 UTC m=+43.718126068 ,  99046695
2023-08-22 06:21:01.440717942 +0000 UTC m=+43.619122865 ,  2023-08-22 06:21:01.539797158 +0000 UTC m=+43.718202071 ,  99079106
2023-08-22 06:21:01.440758789 +0000 UTC m=+43.619163702 ,  2023-08-22 06:21:01.53980333 +0000 UTC m=+43.718208223 ,  99044441
2023-08-22 06:21:01.44070603 +0000 UTC m=+43.619110933 ,  2023-08-22 06:21:01.539807869 +0000 UTC m=+43.718212792 ,  99101738
2023-08-22 06:21:01.440756575 +0000 UTC m=+43.619161488 ,  2023-08-22 06:21:01.539819551 +0000 UTC m=+43.718224474 ,  99062845
2023-08-22 06:21:01.440795568 +0000 UTC m=+43.619200491 ,  2023-08-22 06:21:01.539835631 +0000 UTC m=+43.718240544 ,  99039973
2023-08-22 06:21:01.440783616 +0000 UTC m=+43.619188509 ,  2023-08-22 06:21:01.539827706 +0000 UTC m=+43.718232609 ,  99043930
2023-08-22 06:21:01.440798454 +0000 UTC m=+43.619203357 ,  2023-08-22 06:21:01.539852753 +0000 UTC m=+43.718257686 ,  99054179
2023-08-22 06:21:01.440816758 +0000 UTC m=+43.619221651 ,  2023-08-22 06:21:01.539882159 +0000 UTC m=+43.718287092 ,  99065290
2023-08-22 06:21:01.440855101 +0000 UTC m=+43.619260024 ,  2023-08-22 06:21:01.539893069 +0000 UTC m=+43.718297962 ,  99037878
2023-08-22 06:21:01.440816508 +0000 UTC m=+43.619221421 ,  2023-08-22 06:21:01.539866499 +0000 UTC m=+43.718271412 ,  99049911
2023-08-22 06:21:01.440870289 +0000 UTC m=+43.619275182 ,  2023-08-22 06:21:01.539908067 +0000 UTC m=+43.718312990 ,  99037648
2023-08-22 06:21:01.440885698 +0000 UTC m=+43.619290621 ,  2023-08-22 06:21:01.539921112 +0000 UTC m=+43.718326015 ,  99035334
2023-08-22 06:21:01.440898953 +0000 UTC m=+43.619303856 ,  2023-08-22 06:21:01.539924779 +0000 UTC m=+43.718329692 ,  99025756
2023-08-22 06:21:01.440863857 +0000 UTC m=+43.619268750 ,  2023-08-22 06:21:01.539891797 +0000 UTC m=+43.718296700 ,  99027709
2023-08-22 06:21:01.440927998 +0000 UTC m=+43.619332901 ,  2023-08-22 06:21:01.539941731 +0000 UTC m=+43.718346664 ,  99013472
2023-08-22 06:21:01.440878394 +0000 UTC m=+43.619283287 ,  2023-08-22 06:21:01.539905663 +0000 UTC m=+43.718310566 ,  99027068
2023-08-22 06:21:01.440814674 +0000 UTC m=+43.619219567 ,  2023-08-22 06:21:01.539872921 +0000 UTC m=+43.718277854 ,  99058087
2023-08-22 06:21:01.440915795 +0000 UTC m=+43.619320718 ,  2023-08-22 06:21:01.539952671 +0000 UTC m=+43.718357605 ,  99036516
2023-08-22 06:21:01.441105953 +0000 UTC m=+43.619510846 ,  2023-08-22 06:21:01.539984772 +0000 UTC m=+43.718389665 ,  98878769
2023-08-22 06:21:01.440961611 +0000 UTC m=+43.619366524 ,  2023-08-22 06:21:01.539960125 +0000 UTC m=+43.718365029 ,  98998444
2023-08-22 06:21:01.441120902 +0000 UTC m=+43.619525795 ,  2023-08-22 06:21:01.54000506 +0000 UTC m=+43.718409963 ,  98884098
2023-08-22 06:21:01.440824272 +0000 UTC m=+43.619229165 ,  2023-08-22 06:21:01.539879163 +0000 UTC m=+43.718284066 ,  99054681
2023-08-22 06:21:01.440985787 +0000 UTC m=+43.619390710 ,  2023-08-22 06:21:01.53997337 +0000 UTC m=+43.718378263 ,  98987473
2023-08-22 06:21:01.441145518 +0000 UTC m=+43.619550421 ,  2023-08-22 06:21:01.540034967 +0000 UTC m=+43.718439890 ,  98889368
2023-08-22 06:21:01.441081056 +0000 UTC m=+43.619485949 ,  2023-08-22 06:21:01.539974953 +0000 UTC m=+43.718379856 ,  98893707
2023-08-22 06:21:01.441220369 +0000 UTC m=+43.619625272 ,  2023-08-22 06:21:01.540054233 +0000 UTC m=+43.718459136 ,  98833764
2023-08-22 06:21:01.441112816 +0000 UTC m=+43.619517709 ,  2023-08-22 06:21:01.539986635 +0000 UTC m=+43.718391539 ,  98873729
2023-08-22 06:21:01.440802972 +0000 UTC m=+43.619207875 ,  2023-08-22 06:21:01.539846141 +0000 UTC m=+43.718251074 ,  99042948
2023-08-22 06:21:01.44112023 +0000 UTC m=+43.619525123 ,  2023-08-22 06:21:01.54002075 +0000 UTC m=+43.718425643 ,  98900470
2023-08-22 06:21:01.441147722 +0000 UTC m=+43.619552615 ,  2023-08-22 06:21:01.540031961 +0000 UTC m=+43.718436854 ,  98884189
2023-08-22 06:21:01.441183059 +0000 UTC m=+43.619587962 ,  2023-08-22 06:21:01.540045436 +0000 UTC m=+43.718450329 ,  98862237
2023-08-22 06:21:01.441234626 +0000 UTC m=+43.619639519 ,  2023-08-22 06:21:01.540054343 +0000 UTC m=+43.718459246 ,  98819537
2023-08-22 06:21:01.441266065 +0000 UTC m=+43.619670958 ,  2023-08-22 06:21:01.540064202 +0000 UTC m=+43.718469095 ,  98797956
2023-08-22 06:21:01.441243132 +0000 UTC m=+43.619648025 ,  2023-08-22 06:21:01.540069361 +0000 UTC m=+43.718474264 ,  98826189
2023-08-22 06:21:01.441214678 +0000 UTC m=+43.619619581 ,  2023-08-22 06:21:01.540040086 +0000 UTC m=+43.718444979 ,  98825358
2023-08-22 06:21:01.440977521 +0000 UTC m=+43.619382414 ,  2023-08-22 06:21:01.539954385 +0000 UTC m=+43.718359288 ,  98976784
2023-08-22 06:21:01.568436572 +0000 UTC m=+43.746841475 ,  2023-08-22 06:21:01.665712418 +0000 UTC m=+43.844117312 ,  97275736
2023-08-22 06:21:01.568503919 +0000 UTC m=+43.746908812 ,  2023-08-22 06:21:01.665733067 +0000 UTC m=+43.844137990 ,  97229048
2023-08-22 06:21:01.568485664 +0000 UTC m=+43.746890557 ,  2023-08-22 06:21:01.665708431 +0000 UTC m=+43.844113354 ,  97222677
2023-08-22 06:21:01.568496254 +0000 UTC m=+43.746901157 ,  2023-08-22 06:21:01.665737917 +0000 UTC m=+43.844142820 ,  97241502
2023-08-22 06:21:01.568536109 +0000 UTC m=+43.746941012 ,  2023-08-22 06:21:01.66575561 +0000 UTC m=+43.844160503 ,  97219441
